batch_number,report_year,company_name,apiary_number,location,gross_weight_kg,drum_weight_kg,net_weight_kg,beshara_kg,production_kg,num_production_hives,production_per_hive_kg,num_hive_supers,harvest_date,efficiency_ratio,waste_percentage,extraction_date
MNH9750,2024,MANAHIL LLC,68 - Ajman,Ajman,68.0,366.8,10.5,356.3,2.6,353.7,77.0,4.59,2025-02-19,733.3333333333333,523.9705882352941,2025-05-28
MNH9750,2024,MANAHIL LLC,15 - Hatta,Hatta,15.0,149.8,20.7,129.1,2.6,126.5,56.0,2.26,2023-07-24,270.5314009661836,860.6666666666665,2025-05-28
MNH9750,2024,MANAHIL LLC,58 - Fujairah,Fujairah,58.0,330.7,32.5,298.2,2.9,295.3,33.0,8.95,2025-03-11,101.53846153846153,514.1379310344828,2025-05-28
MNH9750,2024,MANAHIL LLC,72 - Masafi,Masafi,72.0,546.0,15.8,530.2,3.1,527.1,111.0,4.75,2025-03-17,702.5316455696202,736.388888888889,2025-05-28
MNH9750,2024,MANAHIL LLC,61 - Ras Al Khaimah,Ras Al Khaimah,61.0,242.7,8.4,234.3,3.0,231.3,15.0,15.42,2024-10-28,178.57142857142856,384.09836065573774,2025-05-28
MNH9750,2024,MANAHIL LLC,16 - Masafi,Masafi,16.0,398.5,26.7,371.8,2.8,369.0,114.0,3.24,2024-10-23,426.96629213483146,2323.75,2025-05-28
MNH9750,2024,MANAHIL LLC,58 - Sharjah,Sharjah,58.0,386.5,6.7,379.8,2.4,377.4,102.0,3.7,2024-02-25,1522.3880597014927,654.8275862068966,2025-05-28
MNH9750,2024,MANAHIL LLC,10 - Sharjah,Sharjah,10.0,578.2,19.1,559.1,2.5,556.6,58.0,9.6,2024-02-24,303.6649214659686,5591.0,2025-05-28
MNH9750,2024,MANAHIL LLC,28 - Dibba,Dibba,28.0,301.8,30.3,271.5,2.5,269.0,104.0,2.59,2024-12-18,343.2343234323432,969.6428571428571,2025-05-28
MNH9750,2024,MANAHIL LLC,86 - Abu Dhabi,Abu Dhabi,86.0,161.3,11.7,149.6,3.0,146.6,90.0,1.63,2025-05-02,769.2307692307693,173.953488372093,2025-05-28
MNH9750,2024,MANAHIL LLC,12 - Ajman,Ajman,12.0,308.2,15.9,292.3,3.0,289.3,62.0,4.67,2024-07-07,389.937106918239,2435.8333333333335,2025-05-28
MNH9750,2024,MANAHIL LLC,03 - Dubai,Dubai,3.0,479.0,16.5,462.5,2.8,459.7,83.0,5.54,2024-09-14,503.030303030303,15416.666666666666,2025-05-28
MNH9750,2024,MANAHIL LLC,32 - Ajman,Ajman,32.0,415.7,31.6,384.1,2.7,381.4,39.0,9.78,2023-11-19,123.41772151898734,1200.3125,2025-05-28
MNH9750,2024,MANAHIL LLC,06 - Kalba,Kalba,6.0,205.3,6.8,198.5,2.4,196.1,116.0,1.69,2024-06-22,1705.8823529411764,3308.3333333333335,2025-05-28
SDR9872,2024,MANAHIL LLC,75 - Ajman,Ajman,75.0,93.7,9.7,84.0,2.7,81.3,79.0,1.03,2024-09-14,814.4329896907218,112.00000000000001,2025-05-28
SDR9872,2024,MANAHIL LLC,07 - Dibba,Dibba,7.0,388.3,13.8,374.5,2.9,371.6,115.0,3.23,2024-01-16,833.3333333333333,5350.0,2025-05-28
SDR9872,2024,MANAHIL LLC,48 - Ajman,Ajman,48.0,585.2,6.4,578.8,2.7,576.1,100.0,5.76,2023-09-22,1562.5,1205.8333333333333,2025-05-28
SDR9872,2024,MANAHIL LLC,55 - Ajman,Ajman,55.0,168.3,27.6,140.7,2.7,138.0,90.0,1.53,2024-06-06,326.0869565217391,255.8181818181818,2025-05-28
SDR9872,2024,MANAHIL LLC,52 - Fujairah,Fujairah,52.0,484.8,13.4,471.4,2.4,469.0,42.0,11.17,2023-08-15,313.4328358208955,906.5384615384614,2025-05-28
SDR9872,2024,MANAHIL LLC,33 - Dubai,Dubai,33.0,247.1,28.3,218.8,2.7,216.1,34.0,6.36,2023-11-20,120.14134275618373,663.0303030303031,2025-05-28
SDR9872,2024,MANAHIL LLC,43 - Taweeh,Taweeh,43.0,298.4,10.4,288.0,2.5,285.5,93.0,3.07,2024-01-29,894.2307692307692,669.7674418604652,2025-05-28
SDR9872,2024,MANAHIL LLC,07 - Khor Fakkan,Khor Fakkan,7.0,616.5,24.6,591.9,3.0,588.9,24.0,24.54,2024-09-11,97.5609756097561,8455.714285714284,2025-05-28
SDR9872,2024,MANAHIL LLC,01 - Dibba,Dibba,1.0,442.4,25.3,417.1,2.6,414.5,71.0,5.84,2023-08-12,280.63241106719363,41710.0,2025-05-28
SDR9872,2024,MANAHIL LLC,86 - Taweeh,Taweeh,86.0,252.2,6.9,245.3,3.0,242.3,24.0,10.1,2024-09-23,347.82608695652175,285.2325581395349,2025-05-28
SDR9872,2024,MANAHIL LLC,28 - Kalba,Kalba,28.0,295.9,35.0,260.9,2.5,258.4,92.0,2.81,2024-12-04,262.85714285714283,931.7857142857141,2025-05-28
SDR9872,2024,MANAHIL LLC,45 - Dibba,Dibba,45.0,276.8,9.7,267.1,2.8,264.3,107.0,2.47,2024-03-15,1103.0927835051548,593.5555555555557,2025-05-28
SDR9872,2024,MANAHIL LLC,95 - Dibba,Dibba,95.0,599.4,33.6,565.8,2.9,562.9,43.0,13.09,2025-02-12,127.97619047619047,595.578947368421,2025-05-28
HNY8036,2024,MANAHIL LLC,58 - Dibba,Dibba,58.0,548.9,15.9,533.0,2.5,530.5,105.0,5.05,2023-06-28,660.377358490566,918.9655172413793,2025-05-28
HNY8036,2024,MANAHIL LLC,11 - Khor Fakkan,Khor Fakkan,11.0,173.8,18.4,155.4,2.7,152.7,74.0,2.06,2024-01-12,402.1739130434783,1412.7272727272727,2025-05-28
HNY8036,2024,MANAHIL LLC,46 - Hatta,Hatta,46.0,485.3,31.0,454.3,2.9,451.4,80.0,5.64,2024-05-12,258.06451612903226,987.6086956521739,2025-05-28
HNY8036,2024,MANAHIL LLC,07 - Khor Fakkan,Khor Fakkan,7.0,207.6,12.4,195.2,3.1,192.1,99.0,1.94,2023-11-01,798.3870967741935,2788.5714285714284,2025-05-28
HNY8036,2024,MANAHIL LLC,37 - Hatta,Hatta,37.0,518.5,12.4,506.1,2.8,503.3,53.0,9.5,2024-12-08,427.4193548387097,1367.837837837838,2025-05-28
HNY8036,2024,MANAHIL LLC,95 - Masafi,Masafi,95.0,295.6,12.0,283.6,2.9,280.7,33.0,8.51,2024-02-21,275.0,298.5263157894737,2025-05-28
HNY8036,2024,MANAHIL LLC,79 - Umm Al Quwain,Umm Al Quwain,79.0,246.5,9.3,237.2,2.6,234.6,101.0,2.32,2025-03-02,1086.021505376344,300.253164556962,2025-05-28
HNY8036,2024,MANAHIL LLC,86 - Umm Al Quwain,Umm Al Quwain,86.0,85.6,28.6,57.0,3.1,53.9,19.0,2.84,2025-05-09,66.43356643356643,66.27906976744185,2025-05-28
HNY8036,2024,MANAHIL LLC,02 - Sharjah,Sharjah,2.0,375.4,7.1,368.3,2.8,365.5,48.0,7.61,2024-11-06,676.0563380281691,18415.0,2025-05-28
HNY8036,2024,MANAHIL LLC,88 - Masafi,Masafi,88.0,292.3,25.9,266.4,2.9,263.5,49.0,5.38,2023-06-17,189.1891891891892,302.7272727272727,2025-05-28
HNY8036,2024,MANAHIL LLC,96 - Abu Dhabi,Abu Dhabi,96.0,205.7,14.6,191.1,2.5,188.6,105.0,1.8,2024-07-02,719.1780821917808,199.0625,2025-05-28
HNY8036,2024,MANAHIL LLC,13 - Taweeh,Taweeh,13.0,150.8,33.9,116.9,2.9,114.0,18.0,6.33,2023-09-24,53.09734513274337,899.2307692307693,2025-05-28
PRD1513,2024,MANAHIL LLC,64 - Dubai,Dubai,64.0,210.9,14.6,196.3,2.5,193.8,115.0,1.69,2025-05-17,787.6712328767123,306.71875,2025-05-28
PRD1513,2024,MANAHIL LLC,59 - Hatta,Hatta,59.0,354.8,31.9,322.9,3.0,319.9,81.0,3.95,2024-05-27,253.91849529780566,547.2881355932203,2025-05-28
PRD1513,2024,MANAHIL LLC,88 - Dibba,Dibba,88.0,610.6,21.0,589.6,2.8,586.8,31.0,18.93,2024-01-15,147.61904761904762,670.0,2025-05-28
PRD1513,2024,MANAHIL LLC,49 - Taweeh,Taweeh,49.0,449.7,33.1,416.6,2.9,413.7,105.0,3.94,2023-11-28,317.2205438066465,850.2040816326531,2025-05-28
PRD1513,2024,MANAHIL LLC,35 - Kalba,Kalba,35.0,411.3,9.4,401.9,2.9,399.0,75.0,5.32,2024-04-10,797.8723404255319,1148.2857142857142,2025-05-28
PRD1513,2024,MANAHIL LLC,65 - Khor Fakkan,Khor Fakkan,65.0,488.2,6.5,481.7,2.7,479.0,49.0,9.78,2023-10-03,753.8461538461538,741.0769230769231,2025-05-28
PRD1513,2024,MANAHIL LLC,95 - Umm Al Quwain,Umm Al Quwain,95.0,235.7,26.1,209.6,3.1,206.5,21.0,9.83,2024-01-11,80.45977011494251,220.6315789473684,2025-05-28
PRD1513,2024,MANAHIL LLC,97 - Dibba,Dibba,97.0,101.1,32.6,68.5,2.8,65.7,73.0,0.9,2024-02-06,223.92638036809817,70.61855670103093,2025-05-28
PRD1513,2024,MANAHIL LLC,88 - Umm Al Quwain,Umm Al Quwain,88.0,443.8,27.8,416.0,2.6,413.4,82.0,5.04,2024-03-05,294.9640287769784,472.72727272727275,2025-05-28
PRD1513,2024,MANAHIL LLC,67 - Khor Fakkan,Khor Fakkan,67.0,614.4,20.7,593.7,3.1,590.6,47.0,12.57,2025-03-06,227.05314009661834,886.1194029850747,2025-05-28
PRD1513,2024,MANAHIL LLC,04 - Sharjah,Sharjah,4.0,581.7,23.9,557.8,2.9,554.9,62.0,8.95,2023-12-16,259.4142259414226,13944.999999999998,2025-05-28
PRD1513,2024,MANAHIL LLC,41 - Al farfar,Al farfar,41.0,190.0,21.9,168.1,2.4,165.7,74.0,2.24,2024-06-22,337.8995433789954,409.99999999999994,2025-05-28
PRD1513,2024,MANAHIL LLC,85 - Kalba,Kalba,85.0,486.3,19.4,466.9,2.5,464.4,101.0,4.6,2023-09-16,520.6185567010309,549.2941176470588,2025-05-28
PRD1513,2024,MANAHIL LLC,50 - Masafi,Masafi,50.0,247.5,31.0,216.5,2.4,214.1,26.0,8.23,2024-10-25,83.87096774193549,433.0,2025-05-28
PRD1513,2024,MANAHIL LLC,82 - Kalba,Kalba,82.0,346.2,30.5,315.7,2.8,312.9,66.0,4.74,2024-05-23,216.39344262295083,384.99999999999994,2025-05-28
BTH1972,2024,MANAHIL LLC,28 - Taweeh,Taweeh,28.0,138.8,20.9,117.9,2.9,115.0,53.0,2.17,2024-09-07,253.5885167464115,421.0714285714286,2025-05-28
BTH1972,2024,MANAHIL LLC,20 - Dibba,Dibba,20.0,626.6,22.3,604.3,3.0,601.3,22.0,27.33,2025-01-12,98.65470852017937,3021.4999999999995,2025-05-28
BTH1972,2024,MANAHIL LLC,52 - Khor Fakkan,Khor Fakkan,52.0,490.0,9.0,481.0,2.9,478.1,20.0,23.91,2023-07-30,222.22222222222223,925.0,2025-05-28
BTH1972,2024,MANAHIL LLC,06 - Umm Al Quwain,Umm Al Quwain,6.0,327.6,24.8,302.8,2.9,299.9,47.0,6.38,2024-07-13,189.51612903225805,5046.666666666667,2025-05-28
BTH1972,2024,MANAHIL LLC,21 - Masafi,Masafi,21.0,559.8,22.3,537.5,2.5,535.0,58.0,9.22,2024-10-14,260.0896860986547,2559.5238095238096,2025-05-28
BTH1972,2024,MANAHIL LLC,37 - Masafi,Masafi,37.0,247.7,26.5,221.2,2.9,218.3,33.0,6.62,2024-08-30,124.52830188679245,597.8378378378378,2025-05-28
BTH1972,2024,MANAHIL LLC,59 - Masafi,Masafi,59.0,387.3,33.4,353.9,2.5,351.4,47.0,7.48,2024-10-14,140.71856287425152,599.8305084745763,2025-05-28
BTH1972,2024,MANAHIL LLC,39 - Al Hajar,Unknown,39.0,645.0,12.6,632.4,2.5,629.9,103.0,6.12,2023-09-18,817.4603174603174,1621.5384615384614,2025-05-28
BTH1972,2024,MANAHIL LLC,98 - Masafi,Masafi,98.0,220.9,9.9,211.0,3.1,207.9,65.0,3.2,2023-09-10,656.5656565656566,215.30612244897958,2025-05-28
BTH1972,2024,MANAHIL LLC,81 - Dibba,Dibba,81.0,529.7,6.9,522.8,2.4,520.4,91.0,5.72,2024-08-28,1318.840579710145,645.432098765432,2025-05-28
BTH1972,2024,MANAHIL LLC,34 - Ajman,Ajman,34.0,503.7,19.8,483.9,2.5,481.4,60.0,8.02,2024-08-19,303.030303030303,1423.235294117647,2025-05-28
BTH1972,2024,MANAHIL LLC,95 - Umm Al Quwain,Umm Al Quwain,95.0,636.4,16.0,620.4,2.6,617.8,118.0,5.24,2024-10-15,737.5,653.0526315789474,2025-05-28
PRD9933,2024,MANAHIL LLC,38 - Al Hajar,Unknown,38.0,443.1,26.0,417.1,3.1,414.0,100.0,4.14,2023-09-13,384.61538461538464,1097.6315789473683,2025-05-28
PRD9933,2024,MANAHIL LLC,27 - Hatta,Hatta,27.0,462.6,20.1,442.5,2.6,439.9,34.0,12.94,2024-02-28,169.15422885572139,1638.888888888889,2025-05-28
PRD9933,2024,MANAHIL LLC,29 - Umm Al Quwain,Umm Al Quwain,29.0,588.5,7.2,581.3,2.5,578.8,28.0,20.67,2023-10-20,388.88888888888886,2004.4827586206895,2025-05-28
PRD9933,2024,MANAHIL LLC,45 - Al Hajar,Unknown,45.0,154.5,7.1,147.4,2.7,144.7,73.0,1.98,2024-02-15,1028.1690140845071,327.55555555555554,2025-05-28
PRD9933,2024,MANAHIL LLC,10 - Al Hajar,Unknown,10.0,637.7,5.2,632.5,2.5,630.0,26.0,24.23,2025-05-22,500.0,6325.0,2025-05-28
PRD9933,2024,MANAHIL LLC,43 - Khor Fakkan,Khor Fakkan,43.0,459.6,34.7,424.9,3.1,421.8,51.0,8.27,2024-12-01,146.97406340057634,988.1395348837209,2025-05-28
PRD9933,2024,MANAHIL LLC,38 - Al Hajar,Unknown,38.0,147.5,8.4,139.1,2.5,136.6,26.0,5.25,2024-11-12,309.5238095238095,366.05263157894734,2025-05-28
PRD9933,2024,MANAHIL LLC,40 - Kalba,Kalba,40.0,520.7,25.1,495.6,2.9,492.7,69.0,7.14,2024-07-15,274.9003984063745,1239.0,2025-05-28
PRD9933,2024,MANAHIL LLC,80 - Masafi,Masafi,80.0,352.3,31.8,320.5,2.9,317.6,72.0,4.41,2025-04-27,226.41509433962264,400.62499999999994,2025-05-28
PRD9933,2024,MANAHIL LLC,46 - Dibba,Dibba,46.0,332.7,21.3,311.4,2.5,308.9,27.0,11.44,2025-04-03,126.76056338028168,676.9565217391304,2025-05-28
PRD9933,2024,MANAHIL LLC,11 - Masafi,Masafi,11.0,477.7,29.8,447.9,2.7,445.2,15.0,29.68,2024-09-17,50.335570469798654,4071.818181818182,2025-05-28
PRD9933,2024,MANAHIL LLC,25 - Ajman,Ajman,25.0,209.7,8.4,201.3,2.5,198.8,15.0,13.25,2023-07-11,178.57142857142856,805.1999999999999,2025-05-28
PRD5144,2024,MANAHIL LLC,86 - Fujairah,Fujairah,86.0,435.8,13.9,421.9,2.8,419.1,41.0,10.22,2023-06-23,294.9640287769784,490.5813953488372,2025-05-28
PRD5144,2024,MANAHIL LLC,24 - Ajman,Ajman,24.0,233.2,8.8,224.4,2.9,221.5,50.0,4.43,2025-05-28,568.1818181818181,935.0,2025-05-28
PRD5144,2024,MANAHIL LLC,18 - Dubai,Dubai,18.0,616.5,30.4,586.1,2.6,583.5,27.0,21.61,2025-05-21,88.81578947368422,3256.111111111111,2025-05-28
PRD5144,2024,MANAHIL LLC,06 - Ras Al Khaimah,Ras Al Khaimah,6.0,535.8,23.2,512.6,2.5,510.1,98.0,5.21,2023-10-18,422.4137931034483,8543.333333333334,2025-05-28
PRD5144,2024,MANAHIL LLC,78 - Khor Fakkan,Khor Fakkan,78.0,370.7,5.6,365.1,2.5,362.6,31.0,11.7,2025-05-12,553.5714285714287,468.0769230769231,2025-05-28
PRD5144,2024,MANAHIL LLC,23 - Taweeh,Taweeh,23.0,340.9,25.0,315.9,2.9,313.0,110.0,2.85,2023-08-16,440.00000000000006,1373.478260869565,2025-05-28
PRD5144,2024,MANAHIL LLC,29 - Masafi,Masafi,29.0,103.6,6.8,96.8,2.5,94.3,117.0,0.81,2024-03-16,1720.5882352941178,333.7931034482759,2025-05-28
PRD5144,2024,MANAHIL LLC,61 - Masafi,Masafi,61.0,559.0,14.6,544.4,3.0,541.4,62.0,8.73,2023-07-04,424.6575342465753,892.4590163934425,2025-05-28
PRD5144,2024,MANAHIL LLC,95 - Abu Dhabi,Abu Dhabi,95.0,643.2,22.9,620.3,3.1,617.2,79.0,7.81,2025-04-14,344.97816593886466,652.9473684210526,2025-05-28
PRD5144,2024,MANAHIL LLC,13 - Dubai,Dubai,13.0,174.8,31.2,143.6,3.0,140.6,27.0,5.21,2025-05-21,86.53846153846155,1104.6153846153845,2025-05-28
PRD5144,2024,MANAHIL LLC,11 - Taweeh,Taweeh,11.0,148.8,33.4,115.4,2.7,112.7,92.0,1.23,2024-03-21,275.4491017964072,1049.0909090909092,2025-05-28
PRD5144,2024,MANAHIL LLC,02 - Kalba,Kalba,2.0,89.8,30.0,59.8,2.9,56.9,17.0,3.35,2024-09-30,56.666666666666664,2990.0,2025-05-28
SDR7379,2024,MANAHIL LLC,52 - Kalba,Kalba,52.0,165.1,21.1,144.0,2.9,141.1,39.0,3.62,2024-08-29,184.8341232227488,276.9230769230769,2025-05-28
SDR7379,2024,MANAHIL LLC,87 - Ras Al Khaimah,Ras Al Khaimah,87.0,145.8,30.2,115.6,2.9,112.7,112.0,1.01,2024-09-24,370.8609271523179,132.87356321839079,2025-05-28
SDR7379,2024,MANAHIL LLC,20 - Sharjah,Sharjah,20.0,84.0,26.6,57.4,2.5,54.9,31.0,1.77,2024-01-22,116.54135338345864,287.0,2025-05-28
SDR7379,2024,MANAHIL LLC,90 - Al Hajar,Unknown,90.0,182.7,14.7,168.0,3.1,164.9,19.0,8.68,2024-07-25,129.2517006802721,186.66666666666666,2025-05-28
SDR7379,2024,MANAHIL LLC,90 - Taweeh,Taweeh,90.0,506.6,8.4,498.2,2.4,495.8,28.0,17.71,2023-07-04,333.3333333333333,553.5555555555555,2025-05-28
SDR7379,2024,MANAHIL LLC,41 - Ras Al Khaimah,Ras Al Khaimah,41.0,525.8,32.6,493.2,2.4,490.8,107.0,4.59,2024-04-05,328.2208588957055,1202.9268292682927,2025-05-28
SDR7379,2024,MANAHIL LLC,91 - Taweeh,Taweeh,91.0,620.8,20.7,600.1,2.7,597.4,68.0,8.79,2023-09-14,328.5024154589372,659.4505494505495,2025-05-28
SDR7379,2024,MANAHIL LLC,02 - Umm Al Quwain,Umm Al Quwain,2.0,449.0,16.9,432.1,2.7,429.4,59.0,7.28,2024-11-12,349.112426035503,21605.0,2025-05-28
SDR7379,2024,MANAHIL LLC,51 - Hatta,Hatta,51.0,603.9,32.4,571.5,2.7,568.8,94.0,6.05,2024-07-23,290.12345679012344,1120.5882352941176,2025-05-28
SDR7379,2024,MANAHIL LLC,20 - Umm Al Quwain,Umm Al Quwain,20.0,606.9,14.6,592.3,2.5,589.8,33.0,17.87,2023-07-08,226.027397260274,2961.5,2025-05-28
SDR7379,2024,MANAHIL LLC,19 - Ajman,Ajman,19.0,354.0,33.0,321.0,2.6,318.4,98.0,3.25,2023-08-07,296.969696969697,1689.4736842105265,2025-05-28
SDR7379,2024,MANAHIL LLC,36 - Taweeh,Taweeh,36.0,209.7,26.5,183.2,3.0,180.2,16.0,11.26,2025-04-25,60.37735849056604,508.88888888888886,2025-05-28
BTH5885,2024,MANAHIL LLC,72 - Sharjah,Sharjah,72.0,407.0,23.1,383.9,2.5,381.4,89.0,4.29,2025-02-14,385.28138528138527,533.1944444444443,2025-05-28
BTH5885,2024,MANAHIL LLC,81 - Sharjah,Sharjah,81.0,441.7,31.5,410.2,2.6,407.6,102.0,4.0,2024-09-01,323.8095238095238,506.4197530864197,2025-05-28
BTH5885,2024,MANAHIL LLC,67 - Khor Fakkan,Khor Fakkan,67.0,572.3,20.3,552.0,2.4,549.6,120.0,4.58,2024-12-14,591.1330049261084,823.8805970149255,2025-05-28
BTH5885,2024,MANAHIL LLC,38 - Khor Fakkan,Khor Fakkan,38.0,446.0,5.4,440.6,3.1,437.5,36.0,12.15,2024-04-08,666.6666666666666,1159.4736842105262,2025-05-28
BTH5885,2024,MANAHIL LLC,78 - Al farfar,Al farfar,78.0,310.2,16.7,293.5,2.9,290.6,76.0,3.82,2023-12-10,455.0898203592815,376.28205128205127,2025-05-28
BTH5885,2024,MANAHIL LLC,89 - Dibba,Dibba,89.0,132.8,34.9,97.9,3.1,94.8,78.0,1.22,2023-07-04,223.49570200573066,110.00000000000001,2025-05-28
BTH5885,2024,MANAHIL LLC,88 - Kalba,Kalba,88.0,578.1,31.4,546.7,2.5,544.2,101.0,5.39,2024-03-07,321.656050955414,621.25,2025-05-28
BTH5885,2024,MANAHIL LLC,11 - Abu Dhabi,Abu Dhabi,11.0,509.1,5.3,503.8,2.7,501.1,89.0,5.63,2025-01-29,1679.245283018868,4580.0,2025-05-28
BTH5885,2024,MANAHIL LLC,75 - Masafi,Masafi,75.0,367.8,20.3,347.5,2.5,345.0,25.0,13.8,2024-12-26,123.15270935960592,463.33333333333337,2025-05-28
BTH5885,2024,MANAHIL LLC,22 - Umm Al Quwain,Umm Al Quwain,22.0,365.7,17.3,348.4,2.8,345.6,71.0,4.87,2023-11-05,410.4046242774566,1583.6363636363635,2025-05-28
BTH5885,2024,MANAHIL LLC,59 - Khor Fakkan,Khor Fakkan,59.0,169.2,26.2,143.0,2.8,140.2,21.0,6.68,2024-03-31,80.1526717557252,242.37288135593224,2025-05-28
BTH5885,2024,MANAHIL LLC,71 - Dibba,Dibba,71.0,617.4,17.7,599.7,2.8,596.9,87.0,6.86,2025-02-23,491.52542372881356,844.6478873239437,2025-05-28
BTH5885,2024,MANAHIL LLC,90 - Khor Fakkan,Khor Fakkan,90.0,617.7,31.8,585.9,2.4,583.5,64.0,9.12,2023-08-19,201.25786163522014,651.0,2025-05-28
BTH5885,2024,MANAHIL LLC,56 - Sharjah,Sharjah,56.0,455.4,7.8,447.6,2.6,445.0,21.0,21.19,2025-02-02,269.2307692307692,799.2857142857143,2025-05-28
HNY8050,2024,MANAHIL LLC,77 - Ajman,Ajman,77.0,96.4,15.2,81.2,2.6,78.6,40.0,1.96,2025-03-22,263.15789473684214,105.45454545454547,2025-05-28
HNY8050,2024,MANAHIL LLC,82 - Kalba,Kalba,82.0,161.9,21.8,140.1,2.4,137.7,67.0,2.06,2024-04-02,307.3394495412844,170.85365853658536,2025-05-28
HNY8050,2024,MANAHIL LLC,52 - Umm Al Quwain,Umm Al Quwain,52.0,431.0,23.6,407.4,2.9,404.5,110.0,3.68,2024-11-28,466.10169491525426,783.4615384615385,2025-05-28
HNY8050,2024,MANAHIL LLC,67 - Dubai,Dubai,67.0,393.9,19.8,374.1,2.5,371.6,100.0,3.72,2024-11-27,505.050505050505,558.358208955224,2025-05-28
HNY8050,2024,MANAHIL LLC,81 - Al Hajar,Unknown,81.0,577.4,25.0,552.4,3.0,549.4,109.0,5.04,2024-11-04,436.00000000000006,681.9753086419753,2025-05-28
HNY8050,2024,MANAHIL LLC,27 - Dibba,Dibba,27.0,307.9,28.6,279.3,2.5,276.8,24.0,11.53,2024-02-11,83.91608391608392,1034.4444444444446,2025-05-28
HNY8050,2024,MANAHIL LLC,76 - Ajman,Ajman,76.0,496.9,34.7,462.2,2.9,459.3,50.0,9.19,2025-03-08,144.0922190201729,608.1578947368421,2025-05-28
HNY8050,2024,MANAHIL LLC,27 - Sharjah,Sharjah,27.0,122.4,28.8,93.6,2.8,90.8,65.0,1.4,2024-11-04,225.69444444444443,346.66666666666663,2025-05-28
HNY8050,2024,MANAHIL LLC,65 - Fujairah,Fujairah,65.0,99.5,5.4,94.1,3.0,91.1,37.0,2.46,2023-11-11,685.1851851851851,144.76923076923077,2025-05-28
HNY8050,2024,MANAHIL LLC,06 - Fujairah,Fujairah,6.0,625.8,19.7,606.1,2.9,603.2,120.0,5.03,2023-11-13,609.1370558375635,10101.666666666666,2025-05-28
HNY8050,2024,MANAHIL LLC,07 - Ajman,Ajman,7.0,302.3,31.7,270.6,3.0,267.6,69.0,3.88,2023-11-02,217.66561514195587,3865.714285714286,2025-05-28
HNY8050,2024,MANAHIL LLC,80 - Kalba,Kalba,80.0,111.6,27.4,84.2,3.1,81.1,95.0,0.85,2024-01-08,346.7153284671533,105.25,2025-05-28
HNY8050,2024,MANAHIL LLC,91 - Masafi,Masafi,91.0,449.0,15.7,433.3,2.6,430.7,120.0,3.59,2024-12-05,764.3312101910828,476.15384615384613,2025-05-28
HNY8050,2024,MANAHIL LLC,03 - Dubai,Dubai,3.0,573.2,29.0,544.2,2.9,541.3,35.0,15.47,2025-01-14,120.6896551724138,18140.0,2025-05-28
MNH4273,2024,MANAHIL LLC,31 - Al Hajar,Unknown,31.0,419.1,14.9,404.2,2.6,401.6,88.0,4.56,2024-10-10,590.6040268456376,1303.8709677419356,2025-05-28
MNH4273,2024,MANAHIL LLC,67 - Al Hajar,Unknown,67.0,320.9,5.0,315.9,2.7,313.2,64.0,4.89,2024-06-16,1280.0,471.49253731343276,2025-05-28
MNH4273,2024,MANAHIL LLC,29 - Fujairah,Fujairah,29.0,474.3,24.0,450.3,2.7,447.6,74.0,6.05,2023-10-08,308.33333333333337,1552.7586206896553,2025-05-28
MNH4273,2024,MANAHIL LLC,55 - Dubai,Dubai,55.0,206.5,7.5,199.0,2.5,196.5,103.0,1.91,2023-12-12,1373.3333333333333,361.8181818181818,2025-05-28
MNH4273,2024,MANAHIL LLC,87 - Al farfar,Al farfar,87.0,461.9,28.9,433.0,3.1,429.9,105.0,4.09,2023-11-01,363.3217993079585,497.7011494252873,2025-05-28
MNH4273,2024,MANAHIL LLC,20 - Dubai,Dubai,20.0,629.4,22.3,607.1,2.8,604.3,66.0,9.16,2025-01-12,295.96412556053815,3035.5,2025-05-28
MNH4273,2024,MANAHIL LLC,36 - Masafi,Masafi,36.0,299.5,30.1,269.4,2.4,267.0,42.0,6.36,2025-03-08,139.53488372093022,748.3333333333333,2025-05-28
MNH4273,2024,MANAHIL LLC,02 - Al Hajar,Unknown,2.0,262.5,16.0,246.5,3.0,243.5,62.0,3.93,2024-09-14,387.5,12325.0,2025-05-28
MNH4273,2024,MANAHIL LLC,82 - Abu Dhabi,Abu Dhabi,82.0,350.2,34.7,315.5,2.5,313.0,64.0,4.89,2024-04-13,184.43804034582132,384.7560975609756,2025-05-28
MNH4273,2024,MANAHIL LLC,10 - Al Hajar,Unknown,10.0,180.3,35.0,145.3,2.5,142.8,105.0,1.36,2023-08-04,300.0,1453.0,2025-05-28
MNH4273,2024,MANAHIL LLC,57 - Fujairah,Fujairah,57.0,639.9,32.8,607.1,2.9,604.2,15.0,40.28,2024-01-30,45.73170731707317,1065.0877192982457,2025-05-28
MNH4273,2024,MANAHIL LLC,08 - Al farfar,Al farfar,8.0,189.4,23.7,165.7,2.9,162.8,56.0,2.91,2024-02-05,236.28691983122363,2071.25,2025-05-28
MNH4273,2024,MANAHIL LLC,94 - Ras Al Khaimah,Ras Al Khaimah,94.0,569.7,19.1,550.6,2.5,548.1,43.0,12.75,2024-12-14,225.130890052356,585.7446808510639,2025-05-28
MNH4273,2024,MANAHIL LLC,07 - Khor Fakkan,Khor Fakkan,7.0,459.1,7.2,451.9,2.9,449.0,79.0,5.68,2024-06-29,1097.2222222222222,6455.714285714285,2025-05-28
